fs_id,path,class_label,ship_type,polarization,label,is_cargo,google_path
fs_3742,data/classification/fs/fs_3742.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3742.tiff
fs_3743,data/classification/fs/fs_3743.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3743.tiff
fs_3744,data/classification/fs/fs_3744.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3744.tiff
fs_3745,data/classification/fs/fs_3745.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3745.tiff
fs_3746,data/classification/fs/fs_3746.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3746.tiff
fs_3747,data/classification/fs/fs_3747.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3747.tiff
fs_3748,data/classification/fs/fs_3748.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3748.tiff
fs_3749,data/classification/fs/fs_3749.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3749.tiff
fs_3750,data/classification/fs/fs_3750.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3750.tiff
fs_3751,data/classification/fs/fs_3751.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3751.tiff
fs_3752,data/classification/fs/fs_3752.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3752.tiff
fs_3753,data/classification/fs/fs_3753.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3753.tiff
fs_3754,data/classification/fs/fs_3754.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3754.tiff
fs_3755,data/classification/fs/fs_3755.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3755.tiff
fs_3756,data/classification/fs/fs_3756.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3756.tiff
fs_3757,data/classification/fs/fs_3757.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3757.tiff
fs_3758,data/classification/fs/fs_3758.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3758.tiff
fs_3759,data/classification/fs/fs_3759.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3759.tiff
fs_3760,data/classification/fs/fs_3760.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3760.tiff
fs_3761,data/classification/fs/fs_3761.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3761.tiff
fs_3762,data/classification/fs/fs_3762.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3762.tiff
fs_3763,data/classification/fs/fs_3763.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3763.tiff
fs_3764,data/classification/fs/fs_3764.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3764.tiff
fs_3765,data/classification/fs/fs_3765.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3765.tiff
fs_3766,data/classification/fs/fs_3766.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3766.tiff
fs_3767,data/classification/fs/fs_3767.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3767.tiff
fs_3768,data/classification/fs/fs_3768.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3768.tiff
fs_3769,data/classification/fs/fs_3769.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3769.tiff
fs_3770,data/classification/fs/fs_3770.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3770.tiff
fs_3771,data/classification/fs/fs_3771.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3771.tiff
fs_3772,data/classification/fs/fs_3772.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3772.tiff
fs_3773,data/classification/fs/fs_3773.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3773.tiff
fs_3774,data/classification/fs/fs_3774.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3774.tiff
fs_3775,data/classification/fs/fs_3775.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3775.tiff
fs_3776,data/classification/fs/fs_3776.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3776.tiff
fs_3777,data/classification/fs/fs_3777.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3777.tiff
fs_3778,data/classification/fs/fs_3778.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3778.tiff
fs_3779,data/classification/fs/fs_3779.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3779.tiff
fs_3780,data/classification/fs/fs_3780.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3780.tiff
fs_3781,data/classification/fs/fs_3781.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3781.tiff
fs_3782,data/classification/fs/fs_3782.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3782.tiff
fs_3783,data/classification/fs/fs_3783.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3783.tiff
fs_3784,data/classification/fs/fs_3784.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3784.tiff
fs_3785,data/classification/fs/fs_3785.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3785.tiff
fs_3786,data/classification/fs/fs_3786.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3786.tiff
fs_3787,data/classification/fs/fs_3787.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3787.tiff
fs_3788,data/classification/fs/fs_3788.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3788.tiff
fs_3789,data/classification/fs/fs_3789.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3789.tiff
fs_3790,data/classification/fs/fs_3790.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3790.tiff
fs_3791,data/classification/fs/fs_3791.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3791.tiff
fs_3792,data/classification/fs/fs_3792.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3792.tiff
fs_3793,data/classification/fs/fs_3793.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3793.tiff
fs_3794,data/classification/fs/fs_3794.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3794.tiff
fs_3795,data/classification/fs/fs_3795.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3795.tiff
fs_3796,data/classification/fs/fs_3796.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3796.tiff
fs_3797,data/classification/fs/fs_3797.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3797.tiff
fs_3798,data/classification/fs/fs_3798.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3798.tiff
fs_3799,data/classification/fs/fs_3799.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3799.tiff
fs_3800,data/classification/fs/fs_3800.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3800.tiff
fs_3801,data/classification/fs/fs_3801.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3801.tiff
fs_3802,data/classification/fs/fs_3802.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3802.tiff
fs_3803,data/classification/fs/fs_3803.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3803.tiff
fs_3804,data/classification/fs/fs_3804.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3804.tiff
fs_3805,data/classification/fs/fs_3805.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3805.tiff
fs_3806,data/classification/fs/fs_3806.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3806.tiff
fs_3807,data/classification/fs/fs_3807.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3807.tiff
fs_3808,data/classification/fs/fs_3808.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3808.tiff
fs_3809,data/classification/fs/fs_3809.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3809.tiff
fs_3810,data/classification/fs/fs_3810.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3810.tiff
fs_3811,data/classification/fs/fs_3811.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3811.tiff
fs_3812,data/classification/fs/fs_3812.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3812.tiff
fs_3813,data/classification/fs/fs_3813.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3813.tiff
fs_3814,data/classification/fs/fs_3814.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3814.tiff
fs_3815,data/classification/fs/fs_3815.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3815.tiff
fs_3816,data/classification/fs/fs_3816.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3816.tiff
fs_3817,data/classification/fs/fs_3817.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3817.tiff
fs_3818,data/classification/fs/fs_3818.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3818.tiff
fs_3819,data/classification/fs/fs_3819.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3819.tiff
fs_3820,data/classification/fs/fs_3820.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3820.tiff
fs_3821,data/classification/fs/fs_3821.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3821.tiff
fs_3822,data/classification/fs/fs_3822.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3822.tiff
fs_3823,data/classification/fs/fs_3823.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3823.tiff
fs_3824,data/classification/fs/fs_3824.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3824.tiff
fs_3825,data/classification/fs/fs_3825.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3825.tiff
fs_3826,data/classification/fs/fs_3826.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3826.tiff
fs_3827,data/classification/fs/fs_3827.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3827.tiff
fs_3828,data/classification/fs/fs_3828.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3828.tiff
fs_3829,data/classification/fs/fs_3829.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3829.tiff
fs_3830,data/classification/fs/fs_3830.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3830.tiff
fs_3831,data/classification/fs/fs_3831.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3831.tiff
fs_3832,data/classification/fs/fs_3832.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3832.tiff
fs_3833,data/classification/fs/fs_3833.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3833.tiff
fs_3834,data/classification/fs/fs_3834.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3834.tiff
fs_3835,data/classification/fs/fs_3835.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3835.tiff
fs_3836,data/classification/fs/fs_3836.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3836.tiff
fs_3837,data/classification/fs/fs_3837.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3837.tiff
fs_3838,data/classification/fs/fs_3838.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3838.tiff
fs_3839,data/classification/fs/fs_3839.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3839.tiff
fs_3840,data/classification/fs/fs_3840.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3840.tiff
fs_3841,data/classification/fs/fs_3841.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3841.tiff
fs_3842,data/classification/fs/fs_3842.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3842.tiff
fs_3843,data/classification/fs/fs_3843.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3843.tiff
fs_3844,data/classification/fs/fs_3844.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3844.tiff
fs_3845,data/classification/fs/fs_3845.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3845.tiff
fs_3846,data/classification/fs/fs_3846.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3846.tiff
fs_3847,data/classification/fs/fs_3847.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3847.tiff
fs_3848,data/classification/fs/fs_3848.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3848.tiff
fs_3849,data/classification/fs/fs_3849.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3849.tiff
fs_3850,data/classification/fs/fs_3850.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3850.tiff
fs_3851,data/classification/fs/fs_3851.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3851.tiff
fs_3852,data/classification/fs/fs_3852.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3852.tiff
fs_3853,data/classification/fs/fs_3853.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3853.tiff
fs_3854,data/classification/fs/fs_3854.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3854.tiff
fs_3855,data/classification/fs/fs_3855.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3855.tiff
fs_3856,data/classification/fs/fs_3856.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3856.tiff
fs_3857,data/classification/fs/fs_3857.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3857.tiff
fs_3858,data/classification/fs/fs_3858.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3858.tiff
fs_3859,data/classification/fs/fs_3859.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3859.tiff
fs_3860,data/classification/fs/fs_3860.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3860.tiff
fs_3861,data/classification/fs/fs_3861.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3861.tiff
fs_3862,data/classification/fs/fs_3862.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3862.tiff
fs_3863,data/classification/fs/fs_3863.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3863.tiff
fs_3864,data/classification/fs/fs_3864.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3864.tiff
fs_3865,data/classification/fs/fs_3865.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3865.tiff
fs_3866,data/classification/fs/fs_3866.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3866.tiff
fs_3867,data/classification/fs/fs_3867.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3867.tiff
fs_3868,data/classification/fs/fs_3868.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3868.tiff
fs_3869,data/classification/fs/fs_3869.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3869.tiff
fs_3870,data/classification/fs/fs_3870.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3870.tiff
fs_3871,data/classification/fs/fs_3871.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3871.tiff
fs_3872,data/classification/fs/fs_3872.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3872.tiff
fs_3873,data/classification/fs/fs_3873.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3873.tiff
fs_3874,data/classification/fs/fs_3874.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3874.tiff
fs_3875,data/classification/fs/fs_3875.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3875.tiff
fs_3876,data/classification/fs/fs_3876.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3876.tiff
fs_3877,data/classification/fs/fs_3877.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3877.tiff
fs_3878,data/classification/fs/fs_3878.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3878.tiff
fs_3879,data/classification/fs/fs_3879.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3879.tiff
fs_3880,data/classification/fs/fs_3880.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3880.tiff
fs_3881,data/classification/fs/fs_3881.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3881.tiff
fs_3882,data/classification/fs/fs_3882.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3882.tiff
fs_3883,data/classification/fs/fs_3883.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3883.tiff
fs_3884,data/classification/fs/fs_3884.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3884.tiff
fs_3885,data/classification/fs/fs_3885.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3885.tiff
fs_3886,data/classification/fs/fs_3886.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3886.tiff
fs_3887,data/classification/fs/fs_3887.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3887.tiff
fs_3888,data/classification/fs/fs_3888.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3888.tiff
fs_3889,data/classification/fs/fs_3889.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3889.tiff
fs_3890,data/classification/fs/fs_3890.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3890.tiff
fs_3891,data/classification/fs/fs_3891.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3891.tiff
fs_3892,data/classification/fs/fs_3892.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3892.tiff
fs_3893,data/classification/fs/fs_3893.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3893.tiff
fs_3894,data/classification/fs/fs_3894.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3894.tiff
fs_3895,data/classification/fs/fs_3895.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3895.tiff
fs_3896,data/classification/fs/fs_3896.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3896.tiff
fs_3897,data/classification/fs/fs_3897.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3897.tiff
fs_3898,data/classification/fs/fs_3898.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3898.tiff
fs_3899,data/classification/fs/fs_3899.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3899.tiff
fs_3900,data/classification/fs/fs_3900.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3900.tiff
fs_3901,data/classification/fs/fs_3901.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3901.tiff
fs_3902,data/classification/fs/fs_3902.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3902.tiff
fs_3903,data/classification/fs/fs_3903.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3903.tiff
fs_3904,data/classification/fs/fs_3904.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3904.tiff
fs_3905,data/classification/fs/fs_3905.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3905.tiff
fs_3906,data/classification/fs/fs_3906.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3906.tiff
fs_3907,data/classification/fs/fs_3907.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3907.tiff
fs_3908,data/classification/fs/fs_3908.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3908.tiff
fs_3909,data/classification/fs/fs_3909.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3909.tiff
fs_3910,data/classification/fs/fs_3910.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3910.tiff
fs_3911,data/classification/fs/fs_3911.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3911.tiff
fs_3912,data/classification/fs/fs_3912.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3912.tiff
fs_3913,data/classification/fs/fs_3913.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3913.tiff
fs_3914,data/classification/fs/fs_3914.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3914.tiff
fs_3915,data/classification/fs/fs_3915.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3915.tiff
fs_3916,data/classification/fs/fs_3916.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3916.tiff
fs_3917,data/classification/fs/fs_3917.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3917.tiff
fs_3918,data/classification/fs/fs_3918.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3918.tiff
fs_3919,data/classification/fs/fs_3919.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3919.tiff
fs_3920,data/classification/fs/fs_3920.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3920.tiff
fs_3921,data/classification/fs/fs_3921.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3921.tiff
fs_3922,data/classification/fs/fs_3922.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3922.tiff
fs_3923,data/classification/fs/fs_3923.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3923.tiff
fs_3924,data/classification/fs/fs_3924.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3924.tiff
fs_3925,data/classification/fs/fs_3925.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3925.tiff
fs_3926,data/classification/fs/fs_3926.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3926.tiff
fs_3927,data/classification/fs/fs_3927.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3927.tiff
fs_3928,data/classification/fs/fs_3928.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3928.tiff
fs_3929,data/classification/fs/fs_3929.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3929.tiff
fs_3930,data/classification/fs/fs_3930.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3930.tiff
fs_3931,data/classification/fs/fs_3931.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3931.tiff
fs_3932,data/classification/fs/fs_3932.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3932.tiff
fs_3933,data/classification/fs/fs_3933.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3933.tiff
fs_3934,data/classification/fs/fs_3934.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3934.tiff
fs_3935,data/classification/fs/fs_3935.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3935.tiff
fs_3936,data/classification/fs/fs_3936.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3936.tiff
fs_3937,data/classification/fs/fs_3937.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3937.tiff
fs_3938,data/classification/fs/fs_3938.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3938.tiff
fs_3939,data/classification/fs/fs_3939.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3939.tiff
fs_3940,data/classification/fs/fs_3940.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3940.tiff
fs_3941,data/classification/fs/fs_3941.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3941.tiff
fs_3942,data/classification/fs/fs_3942.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3942.tiff
fs_3943,data/classification/fs/fs_3943.tiff,Other/Othertypeofship,,,other,0,/content/drive/MyDrive/classification/fs/fs_3943.tiff
